,id,name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1258,70B70H9Y1WVlx95GdwXu0K,scene kid myspace throwbacks,0.0789940336882128,0.5101501901140686,220502.2566539924,0.8316597344106463,0.0550949805893535,4.783269961977187,0.2115604562737642,-5.494245247148288,0.6863117870722434,0.1033726235741445,134.5453764258555,3.960076045627377,0.4803414448669202
1259,0zdLeI7eqbTpgE9bbGHU1c,2016 rap throwbacks,0.1372957550561798,0.7653595505617978,210865.8764044944,0.5888707865168538,0.0021510196629213,5.073033707865169,0.183105617977528,-6.910887640449438,0.5561797752808989,0.1877033707865169,132.00369101123596,3.988764044943821,0.3902011235955057
1260,6vqT3h5hg6jZmoUXRfzPrI,throwbacks,0.0729535775401069,0.7023262032085562,223500.8770053476,0.7562994652406414,0.0137225389304812,5.497326203208556,0.2080171122994652,-5.094379679144382,0.4919786096256685,0.0996069518716577,120.68940641711228,4.010695187165775,0.6046524064171123
1261,47XH0esOhpfJJNwWUGxvMo,jams,0.1680488872773537,0.7095826972010176,210358.5903307888,0.5948091603053431,0.008366684351145,5.2264631043257,0.2053872773536894,-6.962101781170487,0.544529262086514,0.2230819338422393,122.0935597964377,3.959287531806616,0.4224147582697201
1262,7Mr8ETyvwuAgsXsuNOA9U9,jam out music,0.1001578813559322,0.694457627118644,233331.93220338985,0.720372881355932,0.0007199099999999,4.8474576271186445,0.2077237288135592,-5.102644067796609,0.576271186440678,0.0787661016949152,122.90540677966096,4.0,0.5538593220338983
1263,0ZAqoOLg8ZdIiMKAqieQ41,jams,0.1670518991902834,0.7029514170040488,221075.2469635628,0.6470951417004048,0.0021113876518218,4.963562753036437,0.1710242914979757,-6.077340080971657,0.582995951417004,0.1351599190283401,120.7434412955466,3.9878542510121457,0.4940364372469636
1264,3o1jJdcl3fz0nxnEvmpozM,"bops, bangers, & jams",0.1124734717460318,0.7104571428571431,223128.1936507937,0.720415873015873,0.0053271417777777,4.942857142857143,0.2011466666666668,-5.811879365079369,0.6063492063492063,0.1126133333333333,121.29494920634924,4.006349206349206,0.5979834920634917
1265,6YIR6a5FZVc2o9PUR9gRhN,jams you forgot existed but just hit different,0.1175225860557768,0.6058047808764944,230692.99601593625,0.7537211155378494,0.0050164197609561,5.47410358565737,0.1758482071713146,-5.283310756972112,0.7928286852589641,0.0603705179282868,120.946310756972,3.980079681274901,0.5503470119521912
1266,5jXTS3ZZ4eJTgDUTAgY3oW,jams everyone loves,0.1291522238493723,0.7458158995815894,218249.5732217573,0.6659200836820083,0.0026163015481171,5.297071129707113,0.1937171548117156,-5.869209205020922,0.606694560669456,0.1697217573221757,121.19816736401675,3.99581589958159,0.5503334728033474
1267,5d2fadlMsbQRC2ryAF03KO,jams for the girls,0.0633929005586592,0.6259944134078218,205927.90502793287,0.7976089385474863,0.0003765230726256,5.189944134078212,0.1855932960893855,-4.674681564245811,0.6927374301675978,0.0737083798882681,129.707469273743,3.988826815642458,0.6510469273743016
1268,05jyzjCbkyuJSdVoOUn35r,jam's jazz,0.577213241772152,0.5130063291139242,328740.2088607595,0.4297406348101268,0.3902344573417721,5.031645569620253,0.2064120253164557,-13.180189873417724,0.5949367088607594,0.07205,119.37791139240508,3.810126582278481,0.4904613924050633
1269,0k7dLBlAM7jeyVnxW2tEUv,jams for the office,0.30628433718516,0.5945993533015661,223340.0769230769,0.5984150442477888,0.1254592791354659,5.1647379169503065,0.1671619128658954,-8.23680565010214,0.6933287950987066,0.0586375085091898,119.2377083049696,3.934309053778081,0.5199084070796471
1270,08WBYWS1epwofCIRowLhrU,car jams everyone knows,0.1213477444036697,0.6603192660550465,222390.4366972477,0.7285853211009182,0.0036019631009174,5.111926605504587,0.1869724770642201,-5.248251376146784,0.6238532110091743,0.0912262385321101,122.31954495412842,3.992660550458716,0.5608392660550453
1271,43M6s8VIc1duJg6MXDyXUV,#jamsthefifth - the fifth column substack outro music,0.2340332032608694,0.5363423913043479,226348.9239130435,0.6698777173913044,0.1030836244021738,5.065217391304348,0.1773576086956522,-9.265983695652167,0.7228260869565217,0.0578478260869565,125.76300543478258,4.0,0.6337766304347824
1272,3C7xjpWeAjCSi1Rei3sHBg,jams by tyler oakley,0.2185020890410958,0.6339589041095892,194807.34931506848,0.6635890410958905,0.0471494260958904,5.63013698630137,0.1677815068493151,-6.63915068493151,0.6438356164383562,0.066117808219178,121.33380821917814,3.9383561643835616,0.5375794520547944
1273,37i9dQZF1EIgiX9O3WrgNN,jam band mix,0.2369960199999999,0.5148599999999999,332289.6,0.7311999999999999,0.1705018881999999,4.54,0.2612759999999999,-8.51342,0.8,0.048696,121.41926000000008,4.0,0.6417400000000001
1274,4QYNofoFu9Dq1xCZaj5wbs,jams i love,0.2249944220588235,0.6270441176470586,187899.61764705885,0.6889852941176471,0.0252414226470588,4.485294117647059,0.180785294117647,-6.467220588235293,0.7058823529411765,0.072675,120.4975882352941,3.941176470588236,0.6196617647058822
1275,1WADgVZofz5N7zAIadCpwl,car jams to sing out loud!,0.1432353681286549,0.6549912280701754,216112.95029239767,0.7117105263157895,0.0055448315789473,5.096491228070176,0.1766307017543857,-5.557807017543862,0.6783625730994152,0.0898964912280701,125.28066959064326,3.973684210526316,0.5675675438596497
1276,37i9dQZF1EIXDvnMV28RmS,jamsha mix,0.1164222,0.8112199999999998,205578.5,0.7744600000000003,0.0201273801999999,5.18,0.21426,-5.25752,0.54,0.141426,123.57755999999998,4.0,0.7931399999999997
1277,31AJLdDDyPQtGHlVL2YPfP,singing in the car jams,0.2542613525065963,0.6253166226912926,224167.44854881265,0.6617490765171508,0.0083265683113456,4.968337730870712,0.182293667546174,-7.111255936675466,0.6939313984168866,0.0756089709762533,119.26227968337732,3.9525065963060686,0.5981501319261214
1278,0qsbWG8Gpk5HrlmVf9h5Ht,jams everyone knows,0.263218115942029,0.6498260869565218,216539.28985507245,0.6612608695652173,0.0003414313043478,4.6231884057971016,0.1816391304347826,-6.001014492753622,0.7681159420289855,0.0730086956521739,115.87633333333332,3.985507246376812,0.5433478260869568
1279,37i9dQZF1E4sHHjcPZSH2N,jamsha radio,0.1355377999999999,0.8043199999999999,193603.66,0.7830799999999999,0.0111337267999999,4.76,0.226096,-6.103480000000001,0.54,0.1312179999999999,113.31322000000002,4.0,0.7724
1280,0SvpDpgGI192Nfv8Pl6sJa,throwback jams (2000s),0.1044768564606742,0.6639101123595506,222514.74297752808,0.7572654494382032,0.0035473180898876,5.106741573033708,0.1997089887640451,-5.008466292134832,0.6348314606741573,0.0986492977528091,121.30481039325824,3.988764044943821,0.6155910112359553
1281,37i9dQZF1EIZ3gankWCwdQ,jamshid parwani mix,0.418966,0.6346799999999999,249069.4,0.8272999999999999,0.0179526522,5.86,0.2484179999999999,-5.07384,0.52,0.0945499999999999,124.66286000000002,3.6,0.8727399999999996
1282,4a3OPfYP7Ipabj0FUYOuPi,jams for when im happy and alone,0.3348563256653623,0.5829227005870845,214345.9921722113,0.5641755381604692,0.0367345956066536,5.312133072407045,0.1614414872798435,-7.629355185909984,0.6477495107632094,0.0710383561643836,120.90135909980424,3.905088062622309,0.425611741682975
1283,2hHh2325abxcc1YKjdHGzN,jamsha,0.0265416923076923,0.8610000000000001,208899.88461538465,0.7933076923076923,0.0385488592307692,4.961538461538462,0.1605884615384615,-4.979923076923077,0.5384615384615384,0.1247461538461538,110.5067692307692,4.0,0.824076923076923
1284,59pHRQwnLIVkbFy4N3ZjS7,jamside playlist,0.1486794622232825,0.7334828244274814,189651.0715648855,0.649049522900764,0.1503042437213739,5.169847328244275,0.2005729007633588,-8.081472328244278,0.5896946564885496,0.1917922709923664,125.6254971374046,3.9646946564885495,0.4735677480916031
1285,7wzR7my4jhOJ6YLflj4Q6j,car jams 2023,0.2061542936440678,0.6603220338983048,197141.66949152545,0.6532881355932203,0.002267554618644,5.173728813559322,0.1756313559322034,-5.995737288135592,0.75,0.1041377118644068,123.27770338983052,3.957627118644068,0.5378440677966105
1286,2HK1TjCQplergBXmDXYSUt,the jams of october,0.3547670159904153,0.5616795527156545,103790.85942492013,0.5504177316293927,0.5020668299840254,5.482428115015974,0.2220904153354634,-11.27297603833865,0.6437699680511182,0.0921734824281149,122.61184664536732,3.864217252396166,0.4735353035143772
1287,6dz86hQeQF8HCROSJNss8G,jams,0.1768522263157894,0.7554189473684213,201307.9852631579,0.601193684210526,0.0105704544842105,5.054736842105263,0.1868764210526312,-7.096338947368423,0.5726315789473684,0.2149753684210527,122.51549052631582,3.985263157894737,0.4528770526315787
1288,6AIpXAwUMBRccZdwErXEMY,the jams,0.1275571452380952,0.6525505952380952,194840.95535714287,0.7526607142857145,0.1236184166964285,5.336309523809524,0.2001270833333333,-6.58964880952381,0.3333333333333333,0.0759693452380953,126.12396726190484,3.988095238095238,0.3130877976190478
1289,37i9dQZF1DX9HeUXWsJonl,hit tounsi,0.3971119999999999,0.6977399999999999,216671.56,0.5629,0.002510821,5.86,0.1530799999999999,-9.26818,0.38,0.1742579999999999,118.11224,4.04,0.487452
1290,2GvI6EiW0IuFxPkfgPusKP,soltero jamsha,0.08653,0.8285,212200.9,0.7743,0.017882476,6.4,0.15455,-4.6284,0.6,0.0897999999999999,102.9858,4.0,0.6952
1291,1hT8WcAKfghhz2oYOmJlDC,jams for the car,0.1208194513245033,0.6905728476821189,211137.5529801325,0.7280132450331127,0.0254794011920529,5.380794701986755,0.1897672185430463,-5.576115894039734,0.6854304635761589,0.1012102649006622,124.30416887417218,3.986754966887417,0.5915271523178807
1292,37i9dQZF1DXbEm2sKzgoJ8,make out jams,0.3718909399999999,0.6097500000000002,209503.6,0.5195829999999999,0.0338572406999999,5.18,0.157321,-7.871490000000002,0.45,0.0825709999999999,119.18731,3.89,0.4296839999999999
1293,37i9dQZF1DX4esiqDZ1sjJ,jock jams,0.0764761746666666,0.6230266666666665,232066.6533333333,0.7738266666666669,0.0422537002666666,5.026666666666666,0.183772,-6.071693333333332,0.6133333333333333,0.1186373333333333,127.54996000000008,4.026666666666666,0.5780266666666667
